ind_id,ind_definition,datasource,reportyear,burden,tenure,race_eth_code,race_eth_name,income_level,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,total_households,burdened_households,percent,LL95CI,UL95CI,SE,rse,CA_decile,CA_RR,version
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007301,73.01,San Diego,6073,San Diego,9,"2,557",447,17.48142354,15.89649574,19.06635134,0.808636633,4.625690984,9,0.70482527,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007302,73.02,San Diego,6073,San Diego,9,617,149,24.14910859,19.68990645,28.60831073,2.275103132,9.421064649,6,0.973656518,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007400,74,San Diego,6073,San Diego,9,"2,664",483,18.13063063,16.16549655,20.09576471,1.00261943,5.52997549,8,0.731000344,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007501,75.01,San Diego,6073,San Diego,9,"1,991",598,30.03515821,25.6207692,34.44954723,2.252239294,7.498676312,3,1.210973376,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007502,75.02,San Diego,6073,San Diego,9,"1,640",387,23.59756098,20.68837438,26.50674757,1.484278875,6.289967324,6,0.95141893,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007600,76,San Diego,6073,San Diego,9,"2,217",828,37.34776725,31.95486037,42.74067414,2.751483103,7.3671957,1,1.505807011,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007701,77.01,San Diego,6073,San Diego,9,"2,233",381,17.0622481,15.1133364,19.01115979,0.994342702,5.827735576,9,0.687924733,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007702,77.02,San Diego,6073,San Diego,9,"2,055",308,14.98783455,13.01953398,16.95613512,1.004234986,6.700334078,9,0.604287431,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007800,78,San Diego,6073,San Diego,9,"2,293",465,20.27911034,18.00017783,22.55804284,1.162720664,5.733588136,7,0.817623884,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007903,79.03,San Diego,6073,San Diego,9,"2,284",536,23.4676007,19.81212814,27.12307326,1.865037019,7.947284613,6,0.946179123,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007905,79.05,San Diego,6073,San Diego,9,"1,270",253,19.92125984,16.70164578,23.14087391,1.642660237,8.245764828,8,0.803195879,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007907,79.07,San Diego,6073,San Diego,9,"1,565",306,19.55271565,17.14672998,21.95870133,1.22754371,6.278123876,8,0.788336719,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007908,79.08,San Diego,6073,San Diego,9,"1,337",267,19.97008227,16.16340281,23.77676173,1.942183398,9.725465182,8,0.805164327,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073007910,79.1,San Diego,6073,San Diego,9,"1,481",344,23.22754895,19.05562015,27.39947776,2.128535105,9.163838637,6,0.93650059,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008002,80.02,San Diego,6073,San Diego,9,820,206,25.12195122,20.46504945,29.77885299,2.375970292,9.457745825,5,1.012880101,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008003,80.03,San Diego,6073,San Diego,9,"1,513",236,15.59814937,12.65147333,18.54482542,1.503406146,9.638362281,9,0.628894427,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008006,80.06,San Diego,6073,San Diego,9,"1,719",534,31.06457243,26.48235042,35.64679443,2.33786837,7.525834696,3,1.252477842,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008101,81.01,San Diego,6073,San Diego,9,"1,647",422,25.62234366,20.7888832,30.45580411,2.466051254,9.624612358,5,1.033055188,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008102,81.02,San Diego,6073,San Diego,9,"1,223",306,25.02044154,21.43759194,28.60329114,1.827984489,7.305964152,5,1.00878738,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008200,82,San Diego,6073,San Diego,9,"1,371",384,28.00875274,22.9689483,33.04855717,2.571328792,9.180447328,4,1.12927169,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008301,83.01,San Diego,6073,San Diego,9,918,204,22.22222222,18.23719798,26.20724647,2.033175636,9.149290361,7,0.895967295,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008303,83.03,San Diego,6073,San Diego,9,996,147,14.75903614,12.26657862,17.25149367,1.271662004,8.616158885,10,0.595062616,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008305,83.05,San Diego,6073,San Diego,9,802,194,24.18952618,22.33045294,26.04859943,0.948506757,3.921146491,6,0.975286096,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008306,83.06,San Diego,6073,San Diego,9,695,100,14.38848921,12.03760101,16.7393774,1.199432753,8.336057632,10,0.580122709,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008307,83.07,San Diego,6073,San Diego,9,"1,103",185,16.7724388,13.30872663,20.23615098,1.76720009,10.53633351,9,0.676240048,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008310,83.1,San Diego,6073,San Diego,9,"1,547",258,16.67744021,13.23123077,20.12364965,1.758270123,10.54280574,9,0.672409845,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008311,83.11,San Diego,6073,San Diego,9,659,172,26.10015175,21.19979097,31.00051252,2.500184067,9.579193604,5,1.052319707,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008312,83.12,San Diego,6073,San Diego,9,"1,113",161,14.46540881,11.99915958,16.93165803,1.258290421,8.698616388,10,0.583223994,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008313,83.13,San Diego,6073,San Diego,9,562,95,16.90391459,12.56886405,21.23896513,2.211760478,13.08430936,9,0.681540959,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008324,83.24,San Diego,6073,San Diego,9,"2,276",307,13.48857645,11.36694877,15.61020413,1.082463104,8.025035915,10,0.543839551,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008327,83.27,San Diego,6073,San Diego,9,"2,143",458,21.37190854,19.05761494,23.68620214,1.180762042,5.524831998,7,0.861683899,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008328,83.28,San Diego,6073,San Diego,9,"1,219",220,18.04757998,15.21074951,20.88441046,1.447362487,8.019703961,8,0.727651864,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008329,83.29,San Diego,6073,San Diego,9,"2,816",566,20.09943182,17.18246671,23.01639693,1.488247506,7.404425756,8,0.81037951,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008330,83.3,San Diego,6073,San Diego,9,"1,889",322,17.04605611,14.92716528,19.16494695,1.081066752,6.342034453,9,0.687271896,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008331,83.31,San Diego,6073,San Diego,9,808,127,15.71782178,13.55636014,17.87928342,1.102786552,7.01615381,9,0.633719442,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008333,83.33,San Diego,6073,San Diego,9,"4,123",726,17.60853747,16.2148092,19.00226575,0.711085854,4.038301622,9,0.709950316,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008335,83.35,San Diego,6073,San Diego,9,"2,987",378,12.65483763,11.38770513,13.92197013,0.646496173,5.108688016,10,0.510224429,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008336,83.36,San Diego,6073,San Diego,9,659,125,18.96813354,14.26574911,23.67051796,2.399175729,12.64845444,8,0.764767229,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008337,83.37,San Diego,6073,San Diego,9,"1,160",115,9.913793103,8.633394194,11.19419201,0.653264749,6.589453125,10,0.399709548,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008339,83.39,San Diego,6073,San Diego,9,750,196,26.13333333,21.4170641,30.84960256,2.406259811,9.20762683,5,1.053657539,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008340,83.4,San Diego,6073,San Diego,9,"4,187","1,150",27.46596609,25.34627745,29.58565472,1.081473793,3.93750502,4,1.107387331,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008341,83.41,San Diego,6073,San Diego,9,"3,128","1,048",33.50383632,30.2281782,36.77949443,1.671254139,4.988247086,2,1.350825373,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008343,83.43,San Diego,6073,San Diego,9,"1,827",674,36.89107827,33.54829949,40.23385705,1.705499379,4.623067308,1,1.487393983,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008344,83.44,San Diego,6073,San Diego,9,"1,029",385,37.41496599,31.68336602,43.14656595,2.924285695,7.815818131,1,1.508516365,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008345,83.45,San Diego,6073,San Diego,9,"1,339",337,25.16803585,21.7214462,28.6146255,1.758464107,6.986894477,5,1.014738165,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008346,83.46,San Diego,6073,San Diego,9,"1,401",132,9.421841542,7.425470392,11.41821269,1.018556709,10.81059052,10,0.379874785,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008347,83.47,San Diego,6073,San Diego,9,"1,883",281,14.92299522,12.41325191,17.43273853,1.280481282,8.580591653,10,0.601673205,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008348,83.48,San Diego,6073,San Diego,9,"1,516",372,24.53825858,21.55027838,27.52623877,1.524479693,6.212664557,5,0.989346473,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008349,83.49,San Diego,6073,San Diego,9,853,200,23.44665885,19.3799008,27.5134169,2.074876558,8.849348518,6,0.945334778,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008350,83.5,San Diego,6073,San Diego,9,"2,080",271,13.02884615,11.40898743,14.64870488,0.826458535,6.343297978,10,0.525303902,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008351,83.51,San Diego,6073,San Diego,9,"1,208",281,23.2615894,20.03341928,26.48975953,1.647025572,7.080451569,6,0.937873051,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008352,83.52,San Diego,6073,San Diego,9,"1,013",198,19.54590326,16.55471574,22.53709077,1.526116079,7.807856507,8,0.788062054,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008353,83.53,San Diego,6073,San Diego,9,"1,493",181,12.1232418,10.52328985,13.72319374,0.816302013,6.733364116,10,0.488791267,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008354,83.54,San Diego,6073,San Diego,9,"1,840",303,16.4673913,13.87206694,19.06271566,1.324145082,8.041013038,9,0.663940982,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008355,83.55,San Diego,6073,San Diego,9,926,157,16.95464363,12.43095843,21.47832883,2.308002653,13.61280545,9,0.683586279,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008356,83.56,San Diego,6073,San Diego,9,"1,087",157,14.44342226,12.25304709,16.63379743,1.117538352,7.737351517,10,0.582337529,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008357,83.57,San Diego,6073,San Diego,9,"1,439",395,27.44961779,23.2588173,31.64041828,2.138163513,7.789410875,4,1.106728192,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008358,83.58,San Diego,6073,San Diego,9,"1,856",335,18.04956897,15.09330331,21.00583462,1.508298805,8.356425621,8,0.727732057,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008359,83.59,San Diego,6073,San Diego,9,"1,573",312,19.83471074,17.70860124,21.96082024,1.084749744,5.468946628,8,0.799706346,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008360,83.6,San Diego,6073,San Diego,9,"1,988",300,15.09054326,12.50271558,17.67837094,1.320320245,8.749322157,9,0.608428495,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008361,83.61,San Diego,6073,San Diego,9,"1,212",335,27.64026403,22.75845459,32.52207346,2.490719099,9.011198649,4,1.114414767,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008362,83.62,San Diego,6073,San Diego,9,"1,392",252,18.10344828,14.84680662,21.36008993,1.661551866,9.178096019,8,0.729904392,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008363,83.63,San Diego,6073,San Diego,9,"2,006",539,26.86939182,24.15649121,29.58229244,1.384132966,5.151337162,4,1.083334335,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008364,83.64,San Diego,6073,San Diego,9,"2,369",765,32.29210637,28.77021047,35.81400228,1.796885666,5.56447339,2,1.301970205,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008365,83.65,San Diego,6073,San Diego,9,821,83,10.10962241,8.864604701,11.35464012,0.635213117,6.283252644,10,0.407605097,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008366,83.66,San Diego,6073,San Diego,9,"1,711",193,11.27995324,9.826937311,12.73296918,0.741334659,6.572143017,10,0.454791114,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008501,85.01,San Diego,6073,San Diego,9,"1,724",237,13.74709977,11.37401294,16.1201866,1.210758587,8.807374697,10,0.554262831,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008502,85.02,San Diego,6073,San Diego,9,"1,922",321,16.70135276,13.51057002,19.89213549,1.627950374,9.747416261,9,0.673373964,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008503,85.03,San Diego,6073,San Diego,9,"2,245",524,23.34075724,20.26099642,26.42051806,1.57130654,6.732028976,6,0.941064981,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008504,85.04,San Diego,6073,San Diego,9,"1,772",550,31.03837472,26.48226683,35.5944826,2.324544839,7.489260827,3,1.251421589,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008505,85.05,San Diego,6073,San Diego,9,"1,744",457,26.20412844,21.79501253,30.61324435,2.249548932,8.584711898,5,1.056511894,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008506,85.06,San Diego,6073,San Diego,9,"1,293",345,26.68213457,22.80869165,30.55557749,1.976246389,7.406627773,4,1.075784398,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008507,85.07,San Diego,6073,San Diego,9,"2,097",577,27.51549833,23.75254159,31.27845507,1.919875887,6.977434549,4,1.109384398,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008509,85.09,San Diego,6073,San Diego,9,"2,327",734,31.54275892,28.0717352,35.01378264,1.77093047,5.614380387,3,1.271757618,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008510,85.1,San Diego,6073,San Diego,9,"2,300",402,17.47826087,15.42032036,19.53620138,1.049969646,6.007289021,9,0.704697755,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008511,85.11,San Diego,6073,San Diego,9,888,160,18.01801802,14.255983,21.78005304,1.919405623,10.65270121,8,0.726459969,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008512,85.12,San Diego,6073,San Diego,9,"1,207",303,25.10356255,20.98706653,29.22005858,2.100253074,8.366354654,5,1.012138697,7/29/2014 0:00
106,Percent of households spending 50% or more of annual income on rent or mortgage,ACS,2006-2010,">= 50% of monthly household income consumed by monthly, gross rent or selected housing costs",Combined rent-/mortgage-paying households,9,Total,All income levels,CT,6073008513,85.13,San Diego,6073,San Diego,9,864,129,14.93055556,12.32894635,17.53216476,1.327351634,8.89016908,10,0.601978027,7/29/2014 0:00
